order_year,order_month,order_day,order_date,is_new_customer,booking_id,user_id,professional_id,service_name,is_package,package_id,subscription_id,province,user_place_id,place_size,has_pet,admin_id,work_hour,additional_hour,cleaning_date,total_price,code,discount,status,rating,report_problem,platform
2024,1,1,2024-01-01,0,240101JTCK,226565,9303,บริการทำความสะอาด,0,,,ชลบุรี,154146,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,6,,2024-01-03 10:30:00,1248,,,Success,,,ios
2024,1,1,2024-01-01,0,240101Z983,246842,6187,บริการทำความสะอาด,1,20613,,ชลบุรี,168923,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,4,,2024-01-05 13:00:00,936,NYVIP3,8,Success,,,website
2024,1,1,2024-01-01,0,2401016064,246842,6187,บริการทำความสะอาด,1,20613,,ชลบุรี,168923,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,4,,2024-01-12 13:00:00,936,NYVIP3,8,Success,,,website
2024,1,1,2024-01-01,0,2401010R79,246842,6187,บริการทำความสะอาด,1,20613,,ชลบุรี,168923,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,4,,2024-01-19 13:00:00,936,NYVIP3,8,Success,5,,website
2024,1,1,2024-01-01,0,2401018PU4,246842,6187,บริการทำความสะอาด,1,20613,,ชลบุรี,168923,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,4,,2024-01-26 13:00:00,936,NYVIP3,8,Success,,,website
2024,1,1,2024-01-01,0,2401012Y7X,246842,6187,บริการทำความสะอาด,1,20613,,ชลบุรี,168923,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,4,,2024-04-05 13:00:00,936,NYVIP3,8,Success,,,website
2024,1,1,2024-01-01,0,240101JUJ7,246842,6187,บริการทำความสะอาด,1,20613,,ชลบุรี,168923,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,4,,2024-03-29 13:00:00,936,NYVIP3,8,Success,,,website
2024,1,1,2024-01-01,0,240101QWCT,246842,6187,บริการทำความสะอาด,1,20613,,ชลบุรี,168923,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,4,,2024-03-22 13:00:00,936,NYVIP3,8,Success,,,website
2024,1,1,2024-01-01,0,240101WR11,246842,6187,บริการทำความสะอาด,1,20613,,ชลบุรี,168923,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,4,,2024-03-15 13:00:00,936,NYVIP3,8,Success,,,website
2024,1,1,2024-01-01,0,240101W0LP,246842,6187,บริการทำความสะอาด,1,20613,,ชลบุรี,168923,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,4,,2024-03-08 13:00:00,936,NYVIP3,8,Success,,,website
2024,1,1,2024-01-01,0,240101ASX8,246842,6187,บริการทำความสะอาด,1,20613,,ชลบุรี,168923,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,4,,2024-02-16 15:30:00,936,NYVIP3,8,Success,,,website
2024,1,1,2024-01-01,0,2401010R5N,246842,6187,บริการทำความสะอาด,1,20613,,ชลบุรี,168923,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,4,,2024-03-01 13:00:00,936,NYVIP3,8,Success,,,website
2024,1,1,2024-01-01,0,24010125JK,246842,6187,บริการทำความสะอาด,1,20613,,ชลบุรี,168923,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,4,,2024-02-09 13:00:00,936,NYVIP3,8,Success,,,website
2024,1,1,2024-01-01,0,240101CNY9,246842,6187,บริการทำความสะอาด,1,20613,,ชลบุรี,168923,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,4,,2024-02-02 13:00:00,936,NYVIP3,8,Success,5,,website
2024,1,1,2024-01-01,0,240101MS56,246842,6187,บริการทำความสะอาด,1,20613,,ชลบุรี,168923,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,4,,2024-02-23 13:00:00,936,NYVIP3,8,Success,,,website
2024,1,1,2024-01-01,0,240101TGF2,246842,6187,บริการทำความสะอาด,1,20613,,ชลบุรี,168923,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,4,,2024-04-12 13:00:00,936,NYVIP3,8,Success,,,website
2024,1,1,2024-01-01,0,240101F4NJ,19837,8522,บริการทำความสะอาด,0,,,ชลบุรี,170484,บ้าน 2-3 ชั้น (100-200 ตร.ม.),0,,8,,2024-01-03 9:00:00,1456,,,Success,,,ios
2024,1,1,2024-01-01,0,240101W9TT,13169,8271,บริการทำความสะอาด,0,,,ชลบุรี,145920,บ้าน 1 ชั้น (ไม่เกิน 100 ตร.ม.),0,,4,,2024-01-02 13:00:00,936,CELEBRATE_4,4,Success,5,,ios
2024,1,1,2024-01-01,1,24010104GD,284552,9338,บริการทำความสะอาด,0,,,ชลบุรี,206140,คอนโด 1 ห้องนอน (ไม่เกิน 50 ตร.ม.),0,,2.5,,2024-01-02 10:00:00,650,,,Success,,,ios
2024,1,1,2024-01-01,0,240101M60S,102341,6408,บริการทำความสะอาด,0,,,ชลบุรี,49385,คอนโด 1 ห้องนอน (ไม่เกิน 40 ตร.ม.),0,,2,,2024-01-05 14:00:00,520,CELEBRATE_4,4,Success,,,ios
2024,1,1,2024-01-01,0,240101ZF0L,146065,0,บริการทำความสะอาด,0,,,ชลบุรี,87801,บ้าน 1 ชั้น (ไม่เกิน 100 ตร.ม.),0,,4,,2024-01-02 8:30:00,936,CELEBRATE_4,4,Cancel,,,ios
2024,1,1,2024-01-01,0,240101PK96,148287,0,บริการทำความสะอาด,0,,12009,ชลบุรี,84186,บ้าน 1 ชั้น (ไม่เกิน 100 ตร.ม.),1,,4,,2024-01-15 11:00:00,936,SUB_5,5,Paid Failed,,,ios
2024,1,1,2024-01-01,0,240101ZV58,148287,0,บริการทำความสะอาด,0,,12009,ชลบุรี,84186,บ้าน 1 ชั้น (ไม่เกิน 100 ตร.ม.),1,,4,,2024-01-29 11:00:00,936,SUB_5,5,Paid Failed,,,ios
2024,1,1,2024-01-01,0,24010105JY,152099,7920,บริการทำความสะอาด,0,,,ชลบุรี,143666,สำนักงาน,0,,3.5,,2024-01-06 15:00:00,910,CELEBRATE_4,4,Success,5,,ios
2024,1,1,2024-01-01,0,2401015MNW,264452,0,บริการทำความสะอาด,0,,,ชลบุรี,194492,บ้าน 1 ชั้น (ไม่เกิน 100 ตร.ม.),,,3,,2024-01-03 10:00:00,780,,,Cancel,,,android
2024,1,1,2024-01-01,0,240101TQSL,69057,9338,บริการทำความสะอาด,0,,,ชลบุรี,98384,คอนโด 1 ห้องนอน (ไม่เกิน 40 ตร.ม.),0,,3,,2024-01-05 9:00:00,780,CELEBRATE_4,4,Success,5,,ios
2024,1,1,2024-01-01,0,2401017026,283119,6187,บริการทำความสะอาด,0,,,ชลบุรี,204818,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,6,,2024-01-03 17:00:00,1248,,,Success,,,ios
2024,1,1,2024-01-01,0,2401018L2U,176809,8271,บริการทำความสะอาด,0,,,ชลบุรี,105969,คอนโด 1 ห้องนอน (ไม่เกิน 40 ตร.ม.),0,,2,,2024-01-04 13:00:00,520,CELEBRATE_4,4,Success,5,,ios
2024,1,1,2024-01-01,1,240101TK7J,283937,6066,บริการทำความสะอาด,0,,,ชลบุรี,206247,คอนโด 1 ห้องนอน (ไม่เกิน 50 ตร.ม.),1,,2.5,,2024-01-07 13:00:00,650,CELEBRATE_4,4,Success,5,,android
2024,1,2,2024-01-02,0,240102YRTM,109190,7844,บริการทำความสะอาด,1,20644,,ชลบุรี,143898,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,3,,2024-01-06 7:00:00,780,BIGPACK_NEWYEAR,7,Success,,,ios
2024,1,2,2024-01-02,0,240102XQN1,109190,7844,บริการทำความสะอาด,1,20644,,ชลบุรี,143898,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,3,,2024-03-08 14:00:00,780,BIGPACK_NEWYEAR,7,Success,,,ios
2024,1,2,2024-01-02,0,2401028R12,109190,5077,บริการทำความสะอาด,1,20644,,ชลบุรี,143898,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,3,,2024-02-03 12:00:00,780,BIGPACK_NEWYEAR,7,Success,,,ios
2024,1,2,2024-01-02,0,2401022A0R,109190,5077,บริการทำความสะอาด,1,20644,,ชลบุรี,143898,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,3,,2024-05-04 10:00:00,780,BIGPACK_NEWYEAR,7,Success,,,ios
2024,1,2,2024-01-02,0,240102B0D5,109190,5077,บริการทำความสะอาด,1,20644,,ชลบุรี,143898,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,4.5,,2024-06-02 9:00:00,1035,BIGPACK_NEWYEAR,7,Success,,,ios
2024,1,2,2024-01-02,0,240102NY8P,109190,7844,บริการทำความสะอาด,1,20644,,ชลบุรี,143898,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,3,,2024-05-04 10:00:00,780,BIGPACK_NEWYEAR,7,Success,,,ios
2024,1,2,2024-01-02,0,240102RWPM,109190,7844,บริการทำความสะอาด,1,20644,,ชลบุรี,143898,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,3,,2024-07-06 9:00:00,780,BIGPACK_NEWYEAR,7,Success,,,ios
2024,1,2,2024-01-02,0,240102JS89,109190,5077,บริการทำความสะอาด,1,20644,,ชลบุรี,143898,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,3,,2024-08-03 9:00:00,780,BIGPACK_NEWYEAR,7,Success,,,ios
2024,1,2,2024-01-02,0,240102SYW7,109190,7844,บริการทำความสะอาด,1,20644,,ชลบุรี,143898,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,3,,2024-06-02 9:00:00,780,BIGPACK_NEWYEAR,7,Success,,,ios
2024,1,2,2024-01-02,0,24010234Q2,109190,5077,บริการทำความสะอาด,1,20644,,ชลบุรี,143898,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,3,,2024-03-08 14:00:00,780,BIGPACK_NEWYEAR,7,Success,,,ios
2024,1,2,2024-01-02,0,2401023FU4,109190,8522,บริการทำความสะอาด,1,20644,,ชลบุรี,143898,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,3,,2024-02-03 12:00:00,780,BIGPACK_NEWYEAR,7,Success,,,ios
2024,1,2,2024-01-02,0,240102SKYF,109190,5077,บริการทำความสะอาด,1,20644,,ชลบุรี,143898,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,3,,2024-01-06 8:00:00,780,BIGPACK_NEWYEAR,7,Success,,,ios
2024,1,2,2024-01-02,0,240102KMHG,255188,9645,บริการทำความสะอาด,0,,,ชลบุรี,179335,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,4,,2024-01-02 12:00:00,936,CELEBRATE_4,4,Success,,,ios
2024,1,2,2024-01-02,0,2401023G6W,227530,7844,บริการทำความสะอาด,0,,,ชลบุรี,151513,สำนักงาน,,,2,,2024-01-03 13:00:00,520,,,Success,,,website
2024,1,2,2024-01-02,1,240102SPWN,283817,8979,บริการทำความสะอาด,0,,,ชลบุรี,206304,คอนโด 1 ห้องนอน (ไม่เกิน 50 ตร.ม.),,,3,,2024-01-03 13:00:00,780,,,Success,,,chat
2024,1,2,2024-01-02,0,240102RTT7,150810,9338,บริการทำความสะอาด,0,,,ชลบุรี,189492,คอนโด 1 ห้องนอน (ไม่เกิน 40 ตร.ม.),0,,2,,2024-01-03 15:00:00,520,CELEBRATE_4,4,Success,5,,ios
2024,1,2,2024-01-02,0,240102UK6X,166158,7937,บริการทำความสะอาด,0,,,ชลบุรี,99687,บ้าน 2-3 ชั้น (100-200 ตร.ม.),0,,6,,2024-01-03 8:30:00,1248,CELEBRATE_4,4,Success,5,,ios
2024,1,2,2024-01-02,1,2401023HKR,284654,6408,บริการทำความสะอาด,0,,,ชลบุรี,206345,คอนโด 1 ห้องนอน (ไม่เกิน 40 ตร.ม.),0,,2,,2024-01-03 10:00:00,520,CELEBRATE_4,4,Success,,,ios
2024,1,2,2024-01-02,0,240102YPH7,259938,8522,บริการทำความสะอาด,0,,12014,ชลบุรี,181865,บ้าน 2-3 ชั้น (100-200 ตร.ม.),,,6,,2024-01-16 10:00:00,1248,SUB_5,5,Success,5,,android
2024,1,2,2024-01-02,0,240102YPVB,259938,8522,บริการทำความสะอาด,0,,12014,ชลบุรี,181865,บ้าน 2-3 ชั้น (100-200 ตร.ม.),,,6,,2024-01-30 10:00:00,1248,SUB_5,5,Success,,,android
2024,1,2,2024-01-02,0,240102BVN6,233085,0,บริการทำความสะอาด,0,,,ชลบุรี,206369,บ้าน 2-3 ชั้น (100-200 ตร.ม.),,,4,,,936,CELEBRATE_4,4,Cancel,,,android
2024,1,2,2024-01-02,0,2401020LQG,284793,0,บริการทำความสะอาด,0,,,ชลบุรี,206377,คอนโด 2 ห้องนอน (ไม่เกิน 80 ตร.ม.),0,,3,,2024-01-03 18:30:00,780,CELEBRATE_4,4,Paid Failed,,,ios
2024,1,2,2024-01-02,0,240102KY4N,284793,0,บริการทำความสะอาด,0,,,ชลบุรี,206377,คอนโด 2 ห้องนอน (ไม่เกิน 80 ตร.ม.),0,,3,,2024-01-03 18:30:00,780,CELEBRATE_4,4,Paid Failed,,,ios
2024,1,2,2024-01-02,1,240102HJ0F,284793,9583,บริการทำความสะอาด,0,,,ชลบุรี,206377,คอนโด 2 ห้องนอน (ไม่เกิน 80 ตร.ม.),0,,3,,2024-01-03 18:30:00,780,CELEBRATE_4,4,Success,,,ios
2024,1,2,2024-01-02,0,2401029YG3,284793,0,บริการทำความสะอาด,0,,,ชลบุรี,206377,คอนโด 2 ห้องนอน (ไม่เกิน 80 ตร.ม.),0,,3,,2024-01-03 18:30:00,780,CELEBRATE_4,4,Paid Failed,,,ios
2024,1,2,2024-01-02,0,240102SP6B,284793,0,บริการทำความสะอาด,0,,,ชลบุรี,206377,คอนโด 2 ห้องนอน (ไม่เกิน 80 ตร.ม.),0,,3,,2024-01-03 18:30:00,780,CELEBRATE_4,4,Paid Failed,,,ios
2024,1,2,2024-01-02,0,2401022MVQ,284793,0,บริการทำความสะอาด,0,,,ชลบุรี,206377,คอนโด 2 ห้องนอน (ไม่เกิน 80 ตร.ม.),0,,3,,2024-01-03 18:30:00,780,CELEBRATE_4,4,Paid Failed,,,ios
2024,1,2,2024-01-02,0,240102A06F,284793,0,บริการทำความสะอาด,0,,,ชลบุรี,206377,คอนโด 2 ห้องนอน (ไม่เกิน 80 ตร.ม.),0,,3,,2024-01-03 18:30:00,780,CELEBRATE_4,4,Paid Failed,,,ios
2024,1,2,2024-01-02,0,240102WNAL,284823,0,บริการทำความสะอาด,0,,,ชลบุรี,206405,บ้าน 2-3 ชั้น (100-200 ตร.ม.),0,,2.5,,2024-01-06 10:00:00,650,CELEBRATE_4,4,Paid Failed,,,ios
2024,1,2,2024-01-02,1,24010245ZQ,265317,8193,บริการทำความสะอาด,0,,,ชลบุรี,187108,คอนโด 1 ห้องนอน (ไม่เกิน 40 ตร.ม.),0,,2,,2024-01-02 19:30:00,520,CELEBRATE_4,4,Success,5,,ios
2024,1,2,2024-01-02,0,240102WFFS,245260,0,บริการทำความสะอาด,0,,,ชลบุรี,167473,คอนโด 1 ห้องนอน (ไม่เกิน 40 ตร.ม.),0,,2,,2024-01-03 13:00:00,520,CELEBRATE_4,4,Cancel,,,ios
2024,1,2,2024-01-02,1,240102H22C,284844,9583,บริการทำความสะอาด,0,,,ชลบุรี,206422,คอนโด 1 ห้องนอน (ไม่เกิน 40 ตร.ม.),,,2,,2024-01-07 10:00:00,520,,,Success,5,,chat
2024,1,2,2024-01-02,0,24010257UX,265123,9338,บริการทำความสะอาด,0,,,ชลบุรี,186952,คอนโด 1 ห้องนอน (ไม่เกิน 50 ตร.ม.),,,3,,2024-01-04 10:00:00,780,,,Success,5,,android
2024,1,2,2024-01-02,0,240102CNFS,248978,9303,บริการทำความสะอาด,0,,,ชลบุรี,170992,บ้าน 2-3 ชั้น (100-200 ตร.ม.),,,2,,2024-01-06 10:00:00,520,,,Success,,ทำความสะอาดไม่เรียบร้อย,android
2024,1,2,2024-01-02,0,240102V8SY,114930,9303,บริการทำความสะอาด,0,,,ชลบุรี,206434,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,8,,2024-01-08 8:30:00,1456,,,Success,2,คุณภาพการให้บริการต่ำกว่า 4 ดาว,website
2024,1,2,2024-01-02,0,2401028RGT,198952,6408,บริการทำความสะอาด,0,,,ชลบุรี,124838,คอนโด 2 ห้องนอน (ไม่เกิน 80 ตร.ม.),1,,4.5,,2024-01-03 13:00:00,1053,CELEBRATE_4,4,Success,,,ios
2024,1,2,2024-01-02,0,2401022WP1,152861,8522,บริการทำความสะอาด,0,,,ชลบุรี,206465,บ้าน 2-3 ชั้น (100-200 ตร.ม.),0,,4,,2024-01-05 12:00:00,936,CELEBRATE_4,4,Success,5,,ios
2024,1,3,2024-01-03,0,240103N08X,215706,7657,บริการทำความสะอาด,0,,,ชลบุรี,151808,บ้าน 2-3 ชั้น (100-200 ตร.ม.),0,,4,,2024-01-10 10:30:00,936,CELEBRATE_4,4,Success,5,,ios
2024,1,3,2024-01-03,0,240103CASF,204163,0,บริการทำความสะอาด,0,,,ชลบุรี,129748,คอนโด 1 ห้องนอน (ไม่เกิน 50 ตร.ม.),1,,3,,2024-01-03 13:00:00,780,,,Cancel,,,ios
2024,1,3,2024-01-03,0,240103S3Q1,116089,5111,บริการทำความสะอาด,0,,,ชลบุรี,96664,สำนักงาน,0,,3,,2024-01-03 17:30:00,780,,,Success,,,ios
2024,1,3,2024-01-03,0,2401036T3K,204163,0,บริการทำความสะอาด,0,,,ชลบุรี,129748,คอนโด 1 ห้องนอน (ไม่เกิน 50 ตร.ม.),1,,3,,2024-01-03 13:00:00,780,,,Cancel,,,ios
2024,1,3,2024-01-03,1,240103981G,276177,7641,บริการทำความสะอาด,0,,,ชลบุรี,206539,สำนักงาน,0,,2,,2024-01-04 9:00:00,520,CELEBRATE_4,4,Success,,,ios
2024,1,3,2024-01-03,0,240103XDMB,204163,0,บริการทำความสะอาด,0,,,ชลบุรี,129748,คอนโด 1 ห้องนอน (ไม่เกิน 50 ตร.ม.),1,,3,,2024-01-03 13:00:00,780,,,Cancel,,,ios
2024,1,3,2024-01-03,0,240103AKAL,204163,0,บริการทำความสะอาด,0,,,ชลบุรี,129748,คอนโด 1 ห้องนอน (ไม่เกิน 50 ตร.ม.),1,,3,,2024-01-04 17:00:00,780,,,Cancel,,,ios
2024,1,3,2024-01-03,0,2401035F0V,204163,0,บริการทำความสะอาด,0,,,ชลบุรี,129748,คอนโด 1 ห้องนอน (ไม่เกิน 50 ตร.ม.),1,,3,,2024-01-03 13:00:00,780,,,Cancel,,,ios
2024,1,3,2024-01-03,0,240103X42C,228311,5077,บริการทำความสะอาด,0,,,ชลบุรี,151479,บ้าน 2-3 ชั้น (100-200 ตร.ม.),0,,6,,2024-01-07 8:00:00,1248,CELEBRATE_4,4,Success,,,ios
2024,1,3,2024-01-03,0,240103KATW,269418,0,บริการทำความสะอาด,0,,,ชลบุรี,191153,สำนักงาน,0,,3,,2024-01-04 10:00:00,780,,,Paid Failed,,,ios
2024,1,3,2024-01-03,0,240103NFNT,260011,6295,บริการทำความสะอาด,0,,,ชลบุรี,206563,คอนโด 1 ห้องนอน (ไม่เกิน 40 ตร.ม.),0,,2,,2024-01-04 13:00:00,520,CELEBRATE_4,4,Success,,,ios
2024,1,3,2024-01-03,0,240103SVD4,45661,0,บริการทำความสะอาด,0,,,ชลบุรี,86878,สำนักงาน,0,,3,,2024-01-04 10:00:00,780,,,Cancel,,,ios
2024,1,3,2024-01-03,0,240103V0MB,142497,8703,บริการทำความสะอาด,0,,,ชลบุรี,76866,บ้าน 2-3 ชั้น (100-200 ตร.ม.),0,,4,,2024-01-04 10:00:00,936,CELEBRATE_4,4,Success,,,ios
2024,1,3,2024-01-03,0,240103WUWZ,246795,6187,บริการทำความสะอาด,0,,,ชลบุรี,182443,สำนักงาน,,,3,,2024-01-08 12:00:00,780,CELEBRATE_4,4,Success,5,,android
2024,1,3,2024-01-03,0,24010330R4,204163,0,บริการทำความสะอาด,0,,,ชลบุรี,129748,คอนโด 1 ห้องนอน (ไม่เกิน 50 ตร.ม.),1,,3,,2024-01-04 17:00:00,780,,,Cancel,,,ios
2024,1,3,2024-01-03,1,240103H61A,285031,5077,บริการทำความสะอาด,0,,,ชลบุรี,206606,บ้าน 2-3 ชั้น (100-200 ตร.ม.),,,2.5,,2024-01-04 9:00:00,650,,,Success,5,,chat
2024,1,3,2024-01-03,0,240103U1YG,27956,8536,บริการทำความสะอาด,0,,,ชลบุรี,191085,คอนโด 1 ห้องนอน (ไม่เกิน 40 ตร.ม.),,,2,,2024-02-03 13:00:00,520,CELEBRATE_4,4,Success,5,,android
2024,1,3,2024-01-03,1,24010341W7,285050,8536,บริการทำความสะอาด,0,,,ชลบุรี,206629,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,4.5,,2024-01-05 9:00:00,1053,CELEBRATE_4,4,Success,5,,website
2024,1,3,2024-01-03,0,240103TMPS5PP,213708,6408,บริการทำความสะอาด,0,,,ชลบุรี,141782,บ้าน 2-3 ชั้น (100-200 ตร.ม.),0,144,8,,2024-01-27 9:00:00,1456,CELEBRATE_4,4,Success,,,website
2024,1,3,2024-01-03,0,240103TGKA,156519,9338,บริการทำความสะอาด,0,,,ชลบุรี,126187,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,6,,2024-01-07 9:30:00,1248,CELEBRATE_4,4,Success,5,,ios
2024,1,3,2024-01-03,0,240103CNKV,27096,8536,บริการทำความสะอาด,0,,,ชลบุรี,76848,คอนโด 1 ห้องนอน (ไม่เกิน 40 ตร.ม.),0,,3,,2024-01-04 7:00:00,780,CELEBRATE_4,4,Success,,,ios
2024,1,3,2024-01-03,1,240103JG4F,285094,7937,บริการทำความสะอาด,0,,,ชลบุรี,206679,บ้าน 2-3 ชั้น (100-200 ตร.ม.),0,,4,2,2024-01-04 10:00:00,936,CELEBRATE_4,4,Success,,,ios
2024,1,3,2024-01-03,0,2401035KUY,45416,7844,บริการทำความสะอาด,0,,,ชลบุรี,20034,คอนโด 1 ห้องนอน (ไม่เกิน 40 ตร.ม.),0,,2,,2024-01-04 17:00:00,520,CELEBRATE_4,4,Success,5,,ios
2024,1,3,2024-01-03,1,240103YC1J,285049,9338,บริการทำความสะอาด,0,,,ชลบุรี,206686,คอนโด 1 ห้องนอน (ไม่เกิน 40 ตร.ม.),0,,2,,2024-01-04 17:00:00,520,CELEBRATE_4,4,Success,,,ios
2024,1,3,2024-01-03,0,240103FF6P,285100,0,บริการทำความสะอาด,0,,,ชลบุรี,206709,คอนโด 1 ห้องนอน (ไม่เกิน 40 ตร.ม.),0,,2,,2024-01-06 10:00:00,520,,,Paid Failed,,,ios
2024,1,3,2024-01-03,0,240103P3XD,270476,5708,บริการทำความสะอาด,0,,,ชลบุรี,192190,บ้าน 2-3 ชั้น (100-200 ตร.ม.),0,,4,,2024-01-07 14:00:00,936,CELEBRATE_4,4,Success,,,ios
2024,1,3,2024-01-03,0,240103277P,191264,0,บริการทำความสะอาด,0,,,ชลบุรี,118110,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,4,,2024-01-06 8:30:00,936,CELEBRATE_4,4,Cancel,,,ios
2024,1,3,2024-01-03,0,240103ZNYN,275722,0,บริการทำความสะอาด,0,,,ชลบุรี,197455,บ้าน 2-3 ชั้น (100-200 ตร.ม.),0,,4,,2024-01-05 10:00:00,936,,,Paid Failed,,,ios
2024,1,4,2024-01-04,0,240104T2WL,237593,9338,บริการทำความสะอาด,0,,,ชลบุรี,191170,คอนโด 1 ห้องนอน (ไม่เกิน 50 ตร.ม.),0,,2.5,,2024-01-05 18:00:00,650,CELEBRATE_4,4,Success,,,ios
2024,1,4,2024-01-04,0,24010431HL,237593,7844,บริการทำความสะอาด,0,,,ชลบุรี,191170,คอนโด 1 ห้องนอน (ไม่เกิน 50 ตร.ม.),0,,3.5,,2024-01-05 17:30:00,910,CELEBRATE_4,4,Success,,,ios
2024,1,4,2024-01-04,0,240104XYXA,236631,9696,บริการทำความสะอาด,0,,,ชลบุรี,165825,บ้าน 2-3 ชั้น (100-200 ตร.ม.),0,,3,,2024-01-28 13:00:00,780,CELEBRATE_4,4,Success,,,ios
2024,1,4,2024-01-04,1,2401040FHA,206744,7641,บริการทำความสะอาด,0,,,ชลบุรี,192811,บ้าน (มากกว่า 200 ตร.ม.),1,,8,,2024-01-05 9:00:00,1456,,,Success,,,ios
2024,1,4,2024-01-04,0,240104NVGJ,106249,6295,บริการทำความสะอาด,0,,,ชลบุรี,206773,คอนโด 1 ห้องนอน (ไม่เกิน 40 ตร.ม.),0,,2,,2024-01-05 9:00:00,520,CELEBRATE_4,4,Success,,,ios
2024,1,4,2024-01-04,1,2401048D91,285188,8536,บริการทำความสะอาด,0,,,ชลบุรี,206780,บ้าน 2-3 ชั้น (100-200 ตร.ม.),,,4,,2024-01-08 9:00:00,936,CELEBRATE_4,4,Success,,,chat
2024,1,4,2024-01-04,0,2401042LZB,190649,0,บริการทำความสะอาด,1,20720,,ชลบุรี,117572,คอนโด 3 ห้องนอน (ไม่เกิน 100 ตร.ม.),,,3.5,,2024-01-11 10:30:00,910,CELEBRATE_PACK,4,Paid Failed,,,android
2024,1,4,2024-01-04,0,240104GG8Z,190649,0,บริการทำความสะอาด,1,20720,,ชลบุรี,117572,คอนโด 3 ห้องนอน (ไม่เกิน 100 ตร.ม.),,,3.5,,2024-01-18 10:30:00,910,CELEBRATE_PACK,4,Paid Failed,,,android
2024,1,4,2024-01-04,0,2401048CNS,190649,0,บริการทำความสะอาด,1,20720,,ชลบุรี,117572,คอนโด 3 ห้องนอน (ไม่เกิน 100 ตร.ม.),,,3.5,,2024-01-25 10:30:00,910,CELEBRATE_PACK,4,Paid Failed,,,android
2024,1,4,2024-01-04,0,2401041Y6H,190649,0,บริการทำความสะอาด,1,20720,,ชลบุรี,117572,คอนโด 3 ห้องนอน (ไม่เกิน 100 ตร.ม.),,,3.5,,2024-02-01 10:30:00,910,CELEBRATE_PACK,4,Paid Failed,,,android
2024,1,4,2024-01-04,0,240104XRBU,270087,0,บริการทำความสะอาด,0,,,ชลบุรี,191832,บ้าน 2-3 ชั้น (100-200 ตร.ม.),0,,3,,2024-01-06 13:00:00,780,CELEBRATE_4,4,Paid Failed,,,ios
2024,1,4,2024-01-04,0,240104J365,251582,0,บริการทำความสะอาด,1,20729,,ชลบุรี,173546,สำนักงาน,,,6,,2024-01-06 10:00:00,1248,PACK_3,3,Paid Failed,,,ios
2024,1,4,2024-01-04,0,240104RAHS,251582,0,บริการทำความสะอาด,1,20729,,ชลบุรี,173546,สำนักงาน,,,6,,2024-01-06 10:00:00,1248,PACK_3,3,Paid Failed,,,ios
2024,1,4,2024-01-04,0,2401048K4D,251582,0,บริการทำความสะอาด,1,20729,,ชลบุรี,173546,สำนักงาน,,,6,,2024-01-07 10:00:00,1248,PACK_3,3,Paid Failed,,,ios
2024,1,4,2024-01-04,0,240104YU8R,198038,6922,บริการทำความสะอาด,0,,,ชลบุรี,123971,บ้าน 2-3 ชั้น (100-200 ตร.ม.),0,,6,,2024-01-07 9:00:00,1248,CELEBRATE_4,4,Success,5,,ios
2024,1,4,2024-01-04,0,24010469VC,274037,9303,บริการทำความสะอาด,0,,,ชลบุรี,195791,บ้าน 1 ชั้น (ไม่เกิน 100 ตร.ม.),0,,3,,2024-01-05 14:00:00,780,,,Success,5,,ios
